carrier_name,country,CC,NDC,country_upper,carrier_name_upper
DTACTh2,Thailand,66.0,99223,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99232,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99240,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99256,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99281,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99283,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99289,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99292,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99310,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99313,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99317,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99319,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99345,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99349,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99350,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99353,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99359,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99362,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99365,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99387,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99389,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99398,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99402,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99412,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99415,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99421,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99425,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99429,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99436,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99438,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99445,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99447,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99450,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99451,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99457,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99461,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99464,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99475,THAILAND,DTACTH2
DTACTh2,Thailand,66.0,99489,THAILAND,DTACTH2
True Move,THAILAND,66.0,830,THAILAND,TRUE MOVE
True Move,THAILAND,66.0,938,THAILAND,TRUE MOVE
True Move,THAILAND,66.0,04,THAILAND,TRUE MOVE
True Move,Thailand,66.0,81460,THAILAND,TRUEMOV
True Move,Thailand,66.0,81462,THAILAND,TRUEMOV
True Move,Thailand,66.0,8640,THAILAND,TRUEMOV
True Move,Thailand,66.0,8825,THAILAND,TRUEMOV
True Move,Thailand,66.0,8856,THAILAND,TRUEMOV
True Move,Thailand,66.0,88749,THAILAND,TRUEMOV
True Move,Thailand,66.0,90887,THAILAND,TRUEMOV
True Move,Thailand,66.0,90890,THAILAND,TRUEMOV
True Move,Thailand,66.0,90893,THAILAND,TRUEMOV
True Move,Thailand,66.0,90895,THAILAND,TRUEMOV
True Move,Thailand,66.0,90902,THAILAND,TRUEMOV
True Move,Thailand,66.0,90904,THAILAND,TRUEMOV
True Move,Thailand,66.0,90918,THAILAND,TRUEMOV
True Move,Thailand,66.0,90923,THAILAND,TRUEMOV
True Move,Thailand,66.0,90926,THAILAND,TRUEMOV
True Move,Thailand,66.0,90942,THAILAND,TRUEMOV
True Move,Thailand,66.0,90956,THAILAND,TRUEMOV
True Move,Thailand,66.0,90960,THAILAND,TRUEMOV
True Move,Thailand,66.0,90962,THAILAND,TRUEMOV
True Move,Thailand,66.0,90963,THAILAND,TRUEMOV
True Move,Thailand,66.0,90965,THAILAND,TRUEMOV
True Move,Thailand,66.0,90972,THAILAND,TRUEMOV
True Move,Thailand,66.0,90974,THAILAND,TRUEMOV
True Move,Thailand,66.0,90983,THAILAND,TRUEMOV
True Move,Thailand,66.0,90990,THAILAND,TRUEMOV
True Move,Thailand,66.0,90991,THAILAND,TRUEMOV
True Move,Thailand,66.0,91001,THAILAND,TRUEMOV
True Move,Thailand,66.0,91003,THAILAND,TRUEMOV
True Move,Thailand,66.0,91009,THAILAND,TRUEMOV
True Move,Thailand,66.0,91012,THAILAND,TRUEMOV
True Move,Thailand,66.0,91036,THAILAND,TRUEMOV
True Move,Thailand,66.0,91039,THAILAND,TRUEMOV
True Move,Thailand,66.0,91046,THAILAND,TRUEMOV
True Move,Thailand,66.0,91048,THAILAND,TRUEMOV
True Move,Thailand,66.0,91052,THAILAND,TRUEMOV
True Move,Thailand,66.0,91059,THAILAND,TRUEMOV
True Move,Thailand,66.0,91065,THAILAND,TRUEMOV
True Move,Thailand,66.0,91069,THAILAND,TRUEMOV
True Move,Thailand,66.0,91076,THAILAND,TRUEMOV
True Move,Thailand,66.0,91079,THAILAND,TRUEMOV
True Move,Thailand,66.0,91704,THAILAND,TRUEMOV
True Move,Thailand,66.0,91706,THAILAND,TRUEMOV
True Move,Thailand,66.0,91707,THAILAND,TRUEMOV
True Move,Thailand,66.0,91710,THAILAND,TRUEMOV
True Move,Thailand,66.0,91737,THAILAND,TRUEMOV
True Move,Thailand,66.0,91739,THAILAND,TRUEMOV
True Move,Thailand,66.0,91742,THAILAND,TRUEMOV
True Move,Thailand,66.0,91770,THAILAND,TRUEMOV
True Move,Thailand,66.0,91783,THAILAND,TRUEMOV
True Move,Thailand,66.0,91792,THAILAND,TRUEMOV
True Move,Thailand,66.0,91808,THAILAND,TRUEMOV
True Move,Thailand,66.0,91816,THAILAND,TRUEMOV
True Move,Thailand,66.0,91835,THAILAND,TRUEMOV
True Move,Thailand,66.0,91839,THAILAND,TRUEMOV
True Move,Thailand,66.0,91841,THAILAND,TRUEMOV
True Move,Thailand,66.0,91845,THAILAND,TRUEMOV
True Move,Thailand,66.0,91851,THAILAND,TRUEMOV
True Move,Thailand,66.0,91865,THAILAND,TRUEMOV
True Move,Thailand,66.0,91868,THAILAND,TRUEMOV
True Move,Thailand,66.0,830,THAILAND,TRUEMOV
True Move,Thailand,66.0,8649,THAILAND,TRUEMOV
True Move,Thailand,66.0,8829,THAILAND,TRUEMOV
True Move,Thailand,66.0,8855,THAILAND,TRUEMOV
True Move,Thailand,66.0,8877,THAILAND,TRUEMOV
True Move,Thailand,66.0,90885,THAILAND,TRUEMOV
True Move,Thailand,66.0,90886,THAILAND,TRUEMOV
True Move,Thailand,66.0,90889,THAILAND,TRUEMOV
True Move,Thailand,66.0,90903,THAILAND,TRUEMOV
True Move,Thailand,66.0,90908,THAILAND,TRUEMOV
True Move,Thailand,66.0,90929,THAILAND,TRUEMOV
True Move,Thailand,66.0,90937,THAILAND,TRUEMOV
True Move,Thailand,66.0,90940,THAILAND,TRUEMOV
True Move,Thailand,66.0,90943,THAILAND,TRUEMOV
True Move,Thailand,66.0,90948,THAILAND,TRUEMOV
True Move,Thailand,66.0,90953,THAILAND,TRUEMOV
True Move,Thailand,66.0,90986,THAILAND,TRUEMOV
True Move,Thailand,66.0,91006,THAILAND,TRUEMOV
True Move,Thailand,66.0,91013,THAILAND,TRUEMOV
True Move,Thailand,66.0,91016,THAILAND,TRUEMOV
True Move,Thailand,66.0,91020,THAILAND,TRUEMOV
True Move,Thailand,66.0,91031,THAILAND,TRUEMOV
True Move,Thailand,66.0,91037,THAILAND,TRUEMOV
True Move,Thailand,66.0,91057,THAILAND,TRUEMOV
True Move,Thailand,66.0,91068,THAILAND,TRUEMOV
True Move,Thailand,66.0,91073,THAILAND,TRUEMOV
True Move,Thailand,66.0,91343,THAILAND,TRUEMOV
True Move,Thailand,66.0,91697,THAILAND,TRUEMOV
True Move,Thailand,66.0,91714,THAILAND,TRUEMOV
True Move,Thailand,66.0,91724,THAILAND,TRUEMOV
True Move,Thailand,66.0,91729,THAILAND,TRUEMOV
True Move,Thailand,66.0,91731,THAILAND,TRUEMOV
True Move,Thailand,66.0,91734,THAILAND,TRUEMOV
True Move,Thailand,66.0,91735,THAILAND,TRUEMOV
True Move,Thailand,66.0,91736,THAILAND,TRUEMOV
True Move,Thailand,66.0,91746,THAILAND,TRUEMOV
True Move,Thailand,66.0,91749,THAILAND,TRUEMOV
True Move,Thailand,66.0,91750,THAILAND,TRUEMOV
True Move,Thailand,66.0,91763,THAILAND,TRUEMOV
True Move,Thailand,66.0,91776,THAILAND,TRUEMOV
True Move,Thailand,66.0,91795,THAILAND,TRUEMOV
True Move,Thailand,66.0,91796,THAILAND,TRUEMOV
True Move,Thailand,66.0,91797,THAILAND,TRUEMOV
True Move,Thailand,66.0,91810,THAILAND,TRUEMOV
True Move,Thailand,66.0,91814,THAILAND,TRUEMOV
True Move,Thailand,66.0,91818,THAILAND,TRUEMOV
True Move,Thailand,66.0,91830,THAILAND,TRUEMOV
True Move,Thailand,66.0,91836,THAILAND,TRUEMOV
True Move,Thailand,66.0,91859,THAILAND,TRUEMOV
True Move,Thailand,66.0,91863,THAILAND,TRUEMOV
True Move,Thailand,66.0,91874,THAILAND,TRUEMOV
True Move,Thailand,66.0,646,THAILAND,TRUEMOV
True Move,Thailand,66.0,81233,THAILAND,TRUEMOV
True Move,Thailand,66.0,81238,THAILAND,TRUEMOV
True Move,Thailand,66.0,8641,THAILAND,TRUEMOV
True Move,Thailand,66.0,8645,THAILAND,TRUEMOV
True Move,Thailand,66.0,8647,THAILAND,TRUEMOV
True Move,Thailand,66.0,8648,THAILAND,TRUEMOV
True Move,Thailand,66.0,8859,THAILAND,TRUEMOV
True Move,Thailand,66.0,8879,THAILAND,TRUEMOV
True Move,Thailand,66.0,90891,THAILAND,TRUEMOV
True Move,Thailand,66.0,90909,THAILAND,TRUEMOV
True Move,Thailand,66.0,90910,THAILAND,TRUEMOV
True Move,Thailand,66.0,90913,THAILAND,TRUEMOV
True Move,Thailand,66.0,90915,THAILAND,TRUEMOV
True Move,Thailand,66.0,90917,THAILAND,TRUEMOV
True Move,Thailand,66.0,90920,THAILAND,TRUEMOV
True Move,Thailand,66.0,90934,THAILAND,TRUEMOV
True Move,Thailand,66.0,90938,THAILAND,TRUEMOV
True Move,Thailand,66.0,90945,THAILAND,TRUEMOV
True Move,Thailand,66.0,90952,THAILAND,TRUEMOV
True Move,Thailand,66.0,90959,THAILAND,TRUEMOV
True Move,Thailand,66.0,90964,THAILAND,TRUEMOV
True Move,Thailand,66.0,90970,THAILAND,TRUEMOV
True Move,Thailand,66.0,90994,THAILAND,TRUEMOV
True Move,Thailand,66.0,91014,THAILAND,TRUEMOV
True Move,Thailand,66.0,91021,THAILAND,TRUEMOV
True Move,Thailand,66.0,91023,THAILAND,TRUEMOV
True Move,Thailand,66.0,91024,THAILAND,TRUEMOV
True Move,Thailand,66.0,91030,THAILAND,TRUEMOV
True Move,Thailand,66.0,91040,THAILAND,TRUEMOV
True Move,Thailand,66.0,91045,THAILAND,TRUEMOV
True Move,Thailand,66.0,91053,THAILAND,TRUEMOV
True Move,Thailand,66.0,91054,THAILAND,TRUEMOV
True Move,Thailand,66.0,91061,THAILAND,TRUEMOV
True Move,Thailand,66.0,91062,THAILAND,TRUEMOV
True Move,Thailand,66.0,91703,THAILAND,TRUEMOV
True Move,Thailand,66.0,91708,THAILAND,TRUEMOV
True Move,Thailand,66.0,91713,THAILAND,TRUEMOV
True Move,Thailand,66.0,91716,THAILAND,TRUEMOV
True Move,Thailand,66.0,91727,THAILAND,TRUEMOV
True Move,Thailand,66.0,91732,THAILAND,TRUEMOV
True Move,Thailand,66.0,91741,THAILAND,TRUEMOV
True Move,Thailand,66.0,91743,THAILAND,TRUEMOV
True Move,Thailand,66.0,91759,THAILAND,TRUEMOV
True Move,Thailand,66.0,91771,THAILAND,TRUEMOV
True Move,Thailand,66.0,91782,THAILAND,TRUEMOV
True Move,Thailand,66.0,91793,THAILAND,TRUEMOV
True Move,Thailand,66.0,91815,THAILAND,TRUEMOV
True Move,Thailand,66.0,91826,THAILAND,TRUEMOV
True Move,Thailand,66.0,91837,THAILAND,TRUEMOV
True Move,Thailand,66.0,91846,THAILAND,TRUEMOV
True Move,Thailand,66.0,91847,THAILAND,TRUEMOV
True Move,Thailand,66.0,91850,THAILAND,TRUEMOV
True Move,Thailand,66.0,91854,THAILAND,TRUEMOV
True Move,Thailand,66.0,91860,THAILAND,TRUEMOV
True Move,Thailand,66.0,91873,THAILAND,TRUEMOV
True Move,Thailand,66.0,91881,THAILAND,TRUEMOV
True Move,Thailand,66.0,91882,THAILAND,TRUEMOV
True Move,Thailand,66.0,81231,THAILAND,TRUEMOV
True Move,Thailand,66.0,8135,THAILAND,TRUEMOV
True Move,Thailand,66.0,8643,THAILAND,TRUEMOV
True Move,Thailand,66.0,8826,THAILAND,TRUEMOV
True Move,Thailand,66.0,90892,THAILAND,TRUEMOV
True Move,Thailand,66.0,90896,THAILAND,TRUEMOV
True Move,Thailand,66.0,90906,THAILAND,TRUEMOV
True Move,Thailand,66.0,90927,THAILAND,TRUEMOV
True Move,Thailand,66.0,90928,THAILAND,TRUEMOV
True Move,Thailand,66.0,90939,THAILAND,TRUEMOV
True Move,Thailand,66.0,90961,THAILAND,TRUEMOV
True Move,Thailand,66.0,90969,THAILAND,TRUEMOV
True Move,Thailand,66.0,90978,THAILAND,TRUEMOV
True Move,Thailand,66.0,90980,THAILAND,TRUEMOV
True Move,Thailand,66.0,90997,THAILAND,TRUEMOV
True Move,Thailand,66.0,90998,THAILAND,TRUEMOV
True Move,Thailand,66.0,91005,THAILAND,TRUEMOV
True Move,Thailand,66.0,91035,THAILAND,TRUEMOV
True Move,Thailand,66.0,91050,THAILAND,TRUEMOV
True Move,Thailand,66.0,91058,THAILAND,TRUEMOV
True Move,Thailand,66.0,91063,THAILAND,TRUEMOV
True Move,Thailand,66.0,91709,THAILAND,TRUEMOV
True Move,Thailand,66.0,91715,THAILAND,TRUEMOV
True Move,Thailand,66.0,91718,THAILAND,TRUEMOV
True Move,Thailand,66.0,91723,THAILAND,TRUEMOV
True Move,Thailand,66.0,91728,THAILAND,TRUEMOV
True Move,Thailand,66.0,91747,THAILAND,TRUEMOV
True Move,Thailand,66.0,91752,THAILAND,TRUEMOV
True Move,Thailand,66.0,91753,THAILAND,TRUEMOV
True Move,Thailand,66.0,91761,THAILAND,TRUEMOV
True Move,Thailand,66.0,91762,THAILAND,TRUEMOV
True Move,Thailand,66.0,91764,THAILAND,TRUEMOV
True Move,Thailand,66.0,91765,THAILAND,TRUEMOV
True Move,Thailand,66.0,91768,THAILAND,TRUEMOV
True Move,Thailand,66.0,91779,THAILAND,TRUEMOV
True Move,Thailand,66.0,91780,THAILAND,TRUEMOV
True Move,Thailand,66.0,91787,THAILAND,TRUEMOV
True Move,Thailand,66.0,91790,THAILAND,TRUEMOV
True Move,Thailand,66.0,91803,THAILAND,TRUEMOV
True Move,Thailand,66.0,91804,THAILAND,TRUEMOV
True Move,Thailand,66.0,91806,THAILAND,TRUEMOV
True Move,Thailand,66.0,91807,THAILAND,TRUEMOV
True Move,Thailand,66.0,91821,THAILAND,TRUEMOV
True Move,Thailand,66.0,91825,THAILAND,TRUEMOV
True Move,Thailand,66.0,91834,THAILAND,TRUEMOV
True Move,Thailand,66.0,91838,THAILAND,TRUEMOV
True Move,Thailand,66.0,91869,THAILAND,TRUEMOV
True Move,Thailand,66.0,91872,THAILAND,TRUEMOV
True Move,Thailand,66.0,91879,THAILAND,TRUEMOV
True Move,Thailand,66.0,91885,THAILAND,TRUEMOV
True Move,Thailand,66.0,81239,THAILAND,TRUEMOV
True Move,Thailand,66.0,81461,THAILAND,TRUEMOV
True Move,Thailand,66.0,8828,THAILAND,TRUEMOV
True Move,Thailand,66.0,8858,THAILAND,TRUEMOV
True Move,Thailand,66.0,8876,THAILAND,TRUEMOV
True Move,Thailand,66.0,8878,THAILAND,TRUEMOV
True Move,Thailand,66.0,898,THAILAND,TRUEMOV
True Move,Thailand,66.0,90905,THAILAND,TRUEMOV
True Move,Thailand,66.0,90912,THAILAND,TRUEMOV
True Move,Thailand,66.0,90919,THAILAND,TRUEMOV
True Move,Thailand,66.0,90921,THAILAND,TRUEMOV
True Move,Thailand,66.0,90946,THAILAND,TRUEMOV
True Move,Thailand,66.0,90947,THAILAND,TRUEMOV
True Move,Thailand,66.0,90949,THAILAND,TRUEMOV
True Move,Thailand,66.0,90951,THAILAND,TRUEMOV
True Move,Thailand,66.0,90971,THAILAND,TRUEMOV
True Move,Thailand,66.0,90973,THAILAND,TRUEMOV
True Move,Thailand,66.0,90976,THAILAND,TRUEMOV
True Move,Thailand,66.0,90979,THAILAND,TRUEMOV
True Move,Thailand,66.0,90984,THAILAND,TRUEMOV
True Move,Thailand,66.0,90996,THAILAND,TRUEMOV
True Move,Thailand,66.0,91002,THAILAND,TRUEMOV
True Move,Thailand,66.0,91019,THAILAND,TRUEMOV
True Move,Thailand,66.0,91038,THAILAND,TRUEMOV
True Move,Thailand,66.0,91049,THAILAND,TRUEMOV
True Move,Thailand,66.0,91067,THAILAND,TRUEMOV
True Move,Thailand,66.0,91072,THAILAND,TRUEMOV
True Move,Thailand,66.0,91705,THAILAND,TRUEMOV
True Move,Thailand,66.0,91712,THAILAND,TRUEMOV
True Move,Thailand,66.0,91738,THAILAND,TRUEMOV
True Move,Thailand,66.0,91745,THAILAND,TRUEMOV
True Move,Thailand,66.0,91751,THAILAND,TRUEMOV
True Move,Thailand,66.0,91754,THAILAND,TRUEMOV
True Move,Thailand,66.0,91756,THAILAND,TRUEMOV
True Move,Thailand,66.0,91774,THAILAND,TRUEMOV
True Move,Thailand,66.0,91781,THAILAND,TRUEMOV
True Move,Thailand,66.0,91784,THAILAND,TRUEMOV
True Move,Thailand,66.0,91786,THAILAND,TRUEMOV
True Move,Thailand,66.0,91813,THAILAND,TRUEMOV
True Move,Thailand,66.0,91817,THAILAND,TRUEMOV
True Move,Thailand,66.0,91819,THAILAND,TRUEMOV
True Move,Thailand,66.0,91820,THAILAND,TRUEMOV
True Move,Thailand,66.0,91827,THAILAND,TRUEMOV
True Move,Thailand,66.0,91857,THAILAND,TRUEMOV
True Move,Thailand,66.0,91858,THAILAND,TRUEMOV
True Move,Thailand,66.0,91867,THAILAND,TRUEMOV
True Move,Thailand,66.0,91890,THAILAND,TRUEMOV
True Move,Thailand,66.0,81463,THAILAND,TRUEMOV
True Move,Thailand,66.0,81464,THAILAND,TRUEMOV
True Move,Thailand,66.0,81465,THAILAND,TRUEMOV
True Move,Thailand,66.0,81466,THAILAND,TRUEMOV
True Move,Thailand,66.0,8644,THAILAND,TRUEMOV
True Move,Thailand,66.0,8857,THAILAND,TRUEMOV
True Move,Thailand,66.0,90897,THAILAND,TRUEMOV
True Move,Thailand,66.0,90914,THAILAND,TRUEMOV
True Move,Thailand,66.0,90931,THAILAND,TRUEMOV
True Move,Thailand,66.0,90941,THAILAND,TRUEMOV
True Move,Thailand,66.0,90957,THAILAND,TRUEMOV
True Move,Thailand,66.0,90981,THAILAND,TRUEMOV
True Move,Thailand,66.0,90982,THAILAND,TRUEMOV
True Move,Thailand,66.0,90992,THAILAND,TRUEMOV
True Move,Thailand,66.0,90993,THAILAND,TRUEMOV
True Move,Thailand,66.0,90995,THAILAND,TRUEMOV
True Move,Thailand,66.0,91007,THAILAND,TRUEMOV
True Move,Thailand,66.0,91010,THAILAND,TRUEMOV
True Move,Thailand,66.0,91015,THAILAND,TRUEMOV
True Move,Thailand,66.0,91018,THAILAND,TRUEMOV
True Move,Thailand,66.0,91043,THAILAND,TRUEMOV
True Move,Thailand,66.0,91051,THAILAND,TRUEMOV
True Move,Thailand,66.0,91056,THAILAND,TRUEMOV
True Move,Thailand,66.0,91060,THAILAND,TRUEMOV
True Move,Thailand,66.0,91075,THAILAND,TRUEMOV
True Move,Thailand,66.0,91078,THAILAND,TRUEMOV
True Move,Thailand,66.0,91717,THAILAND,TRUEMOV
True Move,Thailand,66.0,91719,THAILAND,TRUEMOV
True Move,Thailand,66.0,91720,THAILAND,TRUEMOV
True Move,Thailand,66.0,91730,THAILAND,TRUEMOV
True Move,Thailand,66.0,91740,THAILAND,TRUEMOV
True Move,Thailand,66.0,91767,THAILAND,TRUEMOV
True Move,Thailand,66.0,91775,THAILAND,TRUEMOV
True Move,Thailand,66.0,91785,THAILAND,TRUEMOV
True Move,Thailand,66.0,91794,THAILAND,TRUEMOV
True Move,Thailand,66.0,91824,THAILAND,TRUEMOV
True Move,Thailand,66.0,91829,THAILAND,TRUEMOV
True Move,Thailand,66.0,91848,THAILAND,TRUEMOV
True Move,Thailand,66.0,91856,THAILAND,TRUEMOV
True Move,Thailand,66.0,91862,THAILAND,TRUEMOV
True Move,Thailand,66.0,91883,THAILAND,TRUEMOV
True Move,Thailand,66.0,91884,THAILAND,TRUEMOV
True Move,Thailand,66.0,91887,THAILAND,TRUEMOV
True Move,Thailand,66.0,81418,THAILAND,TRUEMOV
True Move,Thailand,66.0,8642,THAILAND,TRUEMOV
True Move,Thailand,66.0,8827,THAILAND,TRUEMOV
True Move,Thailand,66.0,90894,THAILAND,TRUEMOV
True Move,Thailand,66.0,90901,THAILAND,TRUEMOV
True Move,Thailand,66.0,90907,THAILAND,TRUEMOV
True Move,Thailand,66.0,90916,THAILAND,TRUEMOV
True Move,Thailand,66.0,90924,THAILAND,TRUEMOV
True Move,Thailand,66.0,90932,THAILAND,TRUEMOV
True Move,Thailand,66.0,90954,THAILAND,TRUEMOV
True Move,Thailand,66.0,90975,THAILAND,TRUEMOV
True Move,Thailand,66.0,90985,THAILAND,TRUEMOV
True Move,Thailand,66.0,91026,THAILAND,TRUEMOV
True Move,Thailand,66.0,91027,THAILAND,TRUEMOV
True Move,Thailand,66.0,91028,THAILAND,TRUEMOV
True Move,Thailand,66.0,91029,THAILAND,TRUEMOV
True Move,Thailand,66.0,91042,THAILAND,TRUEMOV
True Move,Thailand,66.0,91064,THAILAND,TRUEMOV
True Move,Thailand,66.0,91696,THAILAND,TRUEMOV
True Move,Thailand,66.0,91701,THAILAND,TRUEMOV
True Move,Thailand,66.0,91702,THAILAND,TRUEMOV
True Move,Thailand,66.0,91721,THAILAND,TRUEMOV
True Move,Thailand,66.0,91758,THAILAND,TRUEMOV
True Move,Thailand,66.0,91769,THAILAND,TRUEMOV
True Move,Thailand,66.0,91772,THAILAND,TRUEMOV
True Move,Thailand,66.0,91798,THAILAND,TRUEMOV
True Move,Thailand,66.0,91801,THAILAND,TRUEMOV
True Move,Thailand,66.0,91805,THAILAND,TRUEMOV
True Move,Thailand,66.0,91812,THAILAND,TRUEMOV
True Move,Thailand,66.0,91840,THAILAND,TRUEMOV
True Move,Thailand,66.0,91849,THAILAND,TRUEMOV
True Move,Thailand,66.0,91864,THAILAND,TRUEMOV
True Move,Thailand,66.0,91876,THAILAND,TRUEMOV
True Move,Thailand,66.0,91880,THAILAND,TRUEMOV
True Move,Thailand,66.0,91886,THAILAND,TRUEMOV
True Move,Thailand,66.0,91889,THAILAND,TRUEMOV
True Move,Thailand,66.0,00,THAILAND,TRUEMOV
True Move,Thailand,66.0,81232,THAILAND,TRUEMOV
True Move,Thailand,66.0,81236,THAILAND,TRUEMOV
True Move,Thailand,66.0,81237,THAILAND,TRUEMOV
True Move,Thailand,66.0,81417,THAILAND,TRUEMOV
True Move,Thailand,66.0,81419,THAILAND,TRUEMOV
True Move,Thailand,66.0,81467,THAILAND,TRUEMOV
True Move,Thailand,66.0,863,THAILAND,TRUEMOV
True Move,Thailand,66.0,8875,THAILAND,TRUEMOV
True Move,Thailand,66.0,90925,THAILAND,TRUEMOV
True Move,Thailand,66.0,90930,THAILAND,TRUEMOV
True Move,Thailand,66.0,90935,THAILAND,TRUEMOV
True Move,Thailand,66.0,90936,THAILAND,TRUEMOV
True Move,Thailand,66.0,90950,THAILAND,TRUEMOV
True Move,Thailand,66.0,90958,THAILAND,TRUEMOV
True Move,Thailand,66.0,90967,THAILAND,TRUEMOV
True Move,Thailand,66.0,90968,THAILAND,TRUEMOV
True Move,Thailand,66.0,90987,THAILAND,TRUEMOV
True Move,Thailand,66.0,90989,THAILAND,TRUEMOV
True Move,Thailand,66.0,91004,THAILAND,TRUEMOV
True Move,Thailand,66.0,91008,THAILAND,TRUEMOV
True Move,Thailand,66.0,91017,THAILAND,TRUEMOV
True Move,Thailand,66.0,91025,THAILAND,TRUEMOV
True Move,Thailand,66.0,91032,THAILAND,TRUEMOV
True Move,Thailand,66.0,91034,THAILAND,TRUEMOV
True Move,Thailand,66.0,91041,THAILAND,TRUEMOV
True Move,Thailand,66.0,91047,THAILAND,TRUEMOV
True Move,Thailand,66.0,91070,THAILAND,TRUEMOV
True Move,Thailand,66.0,91071,THAILAND,TRUEMOV
True Move,Thailand,66.0,91074,THAILAND,TRUEMOV
True Move,Thailand,66.0,91698,THAILAND,TRUEMOV
True Move,Thailand,66.0,91725,THAILAND,TRUEMOV
True Move,Thailand,66.0,91726,THAILAND,TRUEMOV
True Move,Thailand,66.0,91748,THAILAND,TRUEMOV
True Move,Thailand,66.0,91757,THAILAND,TRUEMOV
True Move,Thailand,66.0,91760,THAILAND,TRUEMOV
True Move,Thailand,66.0,91773,THAILAND,TRUEMOV
True Move,Thailand,66.0,91778,THAILAND,TRUEMOV
True Move,Thailand,66.0,91789,THAILAND,TRUEMOV
True Move,Thailand,66.0,91791,THAILAND,TRUEMOV
True Move,Thailand,66.0,91802,THAILAND,TRUEMOV
True Move,Thailand,66.0,91809,THAILAND,TRUEMOV
True Move,Thailand,66.0,91823,THAILAND,TRUEMOV
True Move,Thailand,66.0,91828,THAILAND,TRUEMOV
True Move,Thailand,66.0,91831,THAILAND,TRUEMOV
True Move,Thailand,66.0,91832,THAILAND,TRUEMOV
True Move,Thailand,66.0,91842,THAILAND,TRUEMOV
True Move,Thailand,66.0,91852,THAILAND,TRUEMOV
True Move,Thailand,66.0,91853,THAILAND,TRUEMOV
True Move,Thailand,66.0,91861,THAILAND,TRUEMOV
True Move,Thailand,66.0,91870,THAILAND,TRUEMOV
True Move,Thailand,66.0,91871,THAILAND,TRUEMOV
True Move,Thailand,66.0,91875,THAILAND,TRUEMOV
True Move,Thailand,66.0,91878,THAILAND,TRUEMOV
True Move,Thailand,66.0,809,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81464,THAILAND,TRUEMOVE
True Move,Thailand,66.0,82901,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8291,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8293,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8296,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8323,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8324,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8375,THAILAND,TRUEMOVE
True Move,Thailand,66.0,83770,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8379,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8392,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8398,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8596,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8598,THAILAND,TRUEMOVE
True Move,Thailand,66.0,865,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8672,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8674,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8828,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8857,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8859,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88700,THAILAND,TRUEMOVE
